Unnamed: 0,State,Crop,District,Year,Season,Area,Production,Yield,Annual_Rainfall,Fertilizer,Pesticide,Max_Temp,Min_Temp,Avg_temp,Rainfall,Humidity,Soil
204,Odisha,Arhar/Tur,Kalahandi,2001,kharif,19700,11960.0,0.61,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
206,Odisha,Arhar/Tur,Kalahandi,2002,kharif,11640,6820.0,0.59,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
208,Odisha,Arhar/Tur,Kalahandi,2003,kharif,18560,14400.0,0.78,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
210,Odisha,Arhar/Tur,Kalahandi,2019,kharif,19350,34520.0,1.78,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
212,Odisha,Arhar/Tur,Kandhamal,1997,rabi,73,10.0,0.14,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
213,Odisha,Arhar/Tur,Kandhamal,1999,kharif,5200,4050.0,0.78,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
214,Odisha,Arhar/Tur,Kandhamal,2000,kharif,5350,4320.0,0.81,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
215,Odisha,Arhar/Tur,Kandhamal,2001,kharif,5250,4350.0,0.83,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
216,Odisha,Arhar/Tur,Kandhamal,2002,kharif,5140,4360.0,0.85,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
217,Odisha,Arhar/Tur,Kandhamal,2003,kharif,4910,4350.0,0.89,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
218,Odisha,Arhar/Tur,Kandhamal,2019,kharif,4570,3360.0,0.74,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
219,Odisha,Arhar/Tur,Kendrapara,1997,rabi,5,1.0,0.2,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
220,Odisha,Arhar/Tur,Kendrapara,1997,zaid,7993,2030.0,0.25,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
221,Odisha,Arhar/Tur,Kendrapara,1997,rabi,30,11.0,0.37,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
223,Odisha,Arhar/Tur,Kendrapara,1999,kharif,160,150.0,0.94,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
225,Odisha,Arhar/Tur,Kendrapara,2000,kharif,100,90.0,0.9,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
227,Odisha,Arhar/Tur,Kendrapara,2001,kharif,20,10.0,0.5,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
228,Odisha,Arhar/Tur,Kendrapara,2001,rabi,80,50.0,0.63,1672.5,29617.7,75.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
230,Odisha,Arhar/Tur,Kendrapara,2002,kharif,40,40.0,1.0,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
232,Odisha,Arhar/Tur,Kendrapara,2003,kharif,20,20.0,1.0,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
234,Odisha,Arhar/Tur,Kendrapara,2019,kharif,10,10.0,1.0,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
236,Odisha,Arhar/Tur,Kendujhar,1997,zaid,125,27.0,0.22,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
237,Odisha,Arhar/Tur,Kendujhar,1997,rabi,428,102.0,0.24,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
239,Odisha,Arhar/Tur,Kendujhar,1999,kharif,9250,11010.0,1.19,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
241,Odisha,Arhar/Tur,Kendujhar,2000,kharif,8450,4990.0,0.59,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
243,Odisha,Arhar/Tur,Kendujhar,2001,kharif,6250,4340.0,0.69,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
245,Odisha,Arhar/Tur,Kendujhar,2002,kharif,5110,3080.0,0.6,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
247,Odisha,Arhar/Tur,Kendujhar,2003,kharif,7230,5540.0,0.77,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
249,Odisha,Arhar/Tur,Kendujhar,2019,kharif,2690,3030.0,1.13,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
251,Odisha,Arhar/Tur,Khordha,1997,zaid,8174,629.0,0.08,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
252,Odisha,Arhar/Tur,Khordha,1997,rabi,12792,1151.0,0.09,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
254,Odisha,Arhar/Tur,Khordha,1999,kharif,880,430.0,0.49,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
256,Odisha,Arhar/Tur,Khordha,2000,kharif,850,390.0,0.46,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
257,Odisha,Arhar/Tur,Khordha,2000,rabi,20,10.0,0.5,1066.0,4908.5,13.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
259,Odisha,Arhar/Tur,Khordha,2001,kharif,660,360.0,0.55,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
261,Odisha,Arhar/Tur,Khordha,2002,kharif,710,260.0,0.37,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
262,Odisha,Arhar/Tur,Khordha,2002,rabi,20,10.0,0.5,1102.8,6626.9,17.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
264,Odisha,Arhar/Tur,Khordha,2003,kharif,770,380.0,0.49,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
266,Odisha,Arhar/Tur,Khordha,2019,kharif,480,200.0,0.42,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
268,Odisha,Arhar/Tur,Koraput,1997,rabi,2,1.0,0.5,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
269,Odisha,Arhar/Tur,Koraput,1997,zaid,24,7.0,0.29,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
270,Odisha,Arhar/Tur,Koraput,1997,rabi,21,3.0,0.14,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
272,Odisha,Arhar/Tur,Koraput,1999,kharif,6830,2050.0,0.3,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
274,Odisha,Arhar/Tur,Koraput,2000,kharif,5740,2040.0,0.36,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
276,Odisha,Arhar/Tur,Koraput,2001,kharif,5460,1930.0,0.35,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
278,Odisha,Arhar/Tur,Koraput,2002,kharif,5410,1830.0,0.34,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
280,Odisha,Arhar/Tur,Koraput,2003,kharif,5360,2130.0,0.4,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
282,Odisha,Arhar/Tur,Koraput,2019,kharif,4410,4700.0,1.07,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
284,Odisha,Arhar/Tur,Malkangiri,1997,zaid,11,1.0,0.09,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
285,Odisha,Arhar/Tur,Malkangiri,1997,rabi,52,9.0,0.17,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
287,Odisha,Arhar/Tur,Malkangiri,1999,kharif,4130,3140.0,0.76,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
289,Odisha,Arhar/Tur,Malkangiri,2000,kharif,3440,2150.0,0.63,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
291,Odisha,Arhar/Tur,Malkangiri,2001,kharif,2980,2260.0,0.76,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
293,Odisha,Arhar/Tur,Malkangiri,2002,kharif,1430,460.0,0.32,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
295,Odisha,Arhar/Tur,Malkangiri,2003,kharif,2340,800.0,0.34,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
297,Odisha,Arhar/Tur,Malkangiri,2019,kharif,1180,850.0,0.72,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
299,Odisha,Arhar/Tur,Mayurbhanj,1997,rabi,16,1.0,0.06,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
300,Odisha,Arhar/Tur,Mayurbhanj,1997,zaid,550,145.0,0.26,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
301,Odisha,Arhar/Tur,Mayurbhanj,1997,rabi,250,64.0,0.26,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
303,Odisha,Arhar/Tur,Mayurbhanj,1999,kharif,7360,5150.0,0.7,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
305,Odisha,Arhar/Tur,Mayurbhanj,2000,kharif,7830,5860.0,0.75,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
307,Odisha,Arhar/Tur,Mayurbhanj,2001,kharif,6270,5270.0,0.84,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
309,Odisha,Arhar/Tur,Mayurbhanj,2002,kharif,5740,4220.0,0.74,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
311,Odisha,Arhar/Tur,Mayurbhanj,2003,kharif,7100,5330.0,0.75,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
313,Odisha,Arhar/Tur,Mayurbhanj,2019,kharif,5800,4810.0,0.83,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
315,Odisha,Arhar/Tur,Nabarangpur,1997,rabi,47,7.0,0.15,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
316,Odisha,Arhar/Tur,Nabarangpur,1997,zaid,52,9.0,0.17,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
317,Odisha,Arhar/Tur,Nabarangpur,1997,rabi,153,39.0,0.25,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
319,Odisha,Arhar/Tur,Nabarangpur,1999,kharif,4650,3770.0,0.81,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
321,Odisha,Arhar/Tur,Nabarangpur,2000,kharif,5570,4570.0,0.82,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
323,Odisha,Arhar/Tur,Nabarangpur,2001,kharif,4890,3900.0,0.8,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
325,Odisha,Arhar/Tur,Nabarangpur,2002,kharif,3380,2350.0,0.7,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
327,Odisha,Arhar/Tur,Nabarangpur,2003,kharif,3910,1880.0,0.48,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
329,Odisha,Arhar/Tur,Nabarangpur,2019,kharif,1250,1130.0,0.9,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
331,Odisha,Arhar/Tur,Nayagarh,1997,zaid,754,85.0,0.11,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
332,Odisha,Arhar/Tur,Nayagarh,1997,rabi,26689,7313.0,0.27,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
334,Odisha,Arhar/Tur,Nayagarh,1999,kharif,1120,670.0,0.6,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
336,Odisha,Arhar/Tur,Nayagarh,2000,kharif,1350,860.0,0.64,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
338,Odisha,Arhar/Tur,Nayagarh,2001,kharif,1390,1780.0,1.28,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
340,Odisha,Arhar/Tur,Nayagarh,2002,kharif,1280,1550.0,1.21,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
342,Odisha,Arhar/Tur,Nayagarh,2003,kharif,1340,820.0,0.61,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
344,Odisha,Arhar/Tur,Nayagarh,2019,kharif,1000,890.0,0.89,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
346,Odisha,Arhar/Tur,Nuapada,1997,rabi,12,1.0,0.08,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
347,Odisha,Arhar/Tur,Nuapada,1997,zaid,1326,229.0,0.17,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
348,Odisha,Arhar/Tur,Nuapada,1997,rabi,821,109.0,0.13,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
350,Odisha,Arhar/Tur,Nuapada,1999,kharif,8040,4420.0,0.55,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
352,Odisha,Arhar/Tur,Nuapada,2000,kharif,9700,1940.0,0.2,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
354,Odisha,Arhar/Tur,Nuapada,2001,kharif,8000,3840.0,0.48,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
356,Odisha,Arhar/Tur,Nuapada,2002,kharif,5370,2040.0,0.38,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
358,Odisha,Arhar/Tur,Nuapada,2003,kharif,8740,3020.0,0.35,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
360,Odisha,Arhar/Tur,Nuapada,2019,kharif,5040,5550.0,1.1,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
362,Odisha,Arhar/Tur,Puri,1997,zaid,1689,201.0,0.12,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
363,Odisha,Arhar/Tur,Puri,1997,rabi,823,262.0,0.32,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
365,Odisha,Arhar/Tur,Puri,1999,kharif,50,20.0,0.4,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
367,Odisha,Arhar/Tur,Puri,2000,kharif,20,10.0,0.5,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
369,Odisha,Arhar/Tur,Rayagada,1997,rabi,21,8.0,0.38,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
370,Odisha,Arhar/Tur,Rayagada,1997,zaid,24,3.0,0.13,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
371,Odisha,Arhar/Tur,Rayagada,1997,rabi,616,103.0,0.17,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
373,Odisha,Arhar/Tur,Rayagada,1999,kharif,9420,5470.0,0.58,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
375,Odisha,Arhar/Tur,Rayagada,2000,kharif,17510,13870.0,0.79,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
377,Odisha,Arhar/Tur,Rayagada,2001,kharif,19000,12330.0,0.65,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
379,Odisha,Arhar/Tur,Rayagada,2002,kharif,18540,12890.0,0.7,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
381,Odisha,Arhar/Tur,Rayagada,2003,kharif,18900,17140.0,0.91,1648.2,13514729.2,32769.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
383,Odisha,Arhar/Tur,Rayagada,2019,kharif,16120,19300.0,1.2,1593.9,22093488.8,47593.1,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
385,Odisha,Arhar/Tur,Sambalpur,1997,rabi,304,68.0,0.22,1496.6,2438350.57,7942.51,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
386,Odisha,Arhar/Tur,Sambalpur,1997,zaid,143,48.0,0.34,1496.6,8237820.03,26833.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
387,Odisha,Arhar/Tur,Sambalpur,1997,rabi,54,12.0,0.22,1496.6,11092349.01,36131.43,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
389,Odisha,Arhar/Tur,Sambalpur,1999,kharif,660,400.0,0.61,1484.3,14442170.4,36741.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
391,Odisha,Arhar/Tur,Sambalpur,2000,kharif,800,500.0,0.63,1066.0,14641073.8,38776.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
393,Odisha,Arhar/Tur,Sambalpur,2001,kharif,850,610.0,0.72,1672.5,12876550.4,32780.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
395,Odisha,Arhar/Tur,Sambalpur,2002,kharif,1040,670.0,0.64,1102.8,10810367.3,28547.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
